numnation	nom	continent
1088	NomNation1088	Amérique
1089	NomNation1089	Amérique
1090	NomNation1090	Europe
1091	NomNation1091	Amérique
1092	NomNation1092	Amérique
1093	NomNation1093	Europe
1094	NomNation1094	Amérique
1095	NomNation1095	Amérique
1096	NomNation1096	Europe
1097	NomNation1097	Amérique
1098	NomNation1098	Amérique
1099	NomNation1099	Amérique
1100	NomNation1100	Europe
1101	NomNation1101	Amérique
1102	NomNation1102	Amérique
1103	NomNation1103	Europe
1104	NomNation1104	Amérique
1105	NomNation1105	Amérique
1106	NomNation1106	Europe
1107	NomNation1107	Amérique
1108	NomNation1108	Amérique
1109	NomNation1109	Europe
1110	NomNation1110	Amérique
1111	NomNation1111	Amérique
1112	NomNation1112	Amérique
1113	NomNation1113	Europe
1114	NomNation1114	Amérique
1115	NomNation1115	Amérique
1116	NomNation1116	Europe
1117	NomNation1117	Amérique
1118	NomNation1118	Amérique
1119	NomNation1119	Europe
1120	NomNation1120	Amérique
1121	NomNation1121	Amérique
1122	NomNation1122	Europe
1123	NomNation1123	Amérique
1124	NomNation1124	Amérique
1125	NomNation1125	Amérique
1126	NomNation1126	Europe
1127	NomNation1127	Amérique
1128	NomNation1128	Amérique
1129	NomNation1129	Europe
1130	NomNation1130	Amérique
1131	NomNation1131	Amérique
1132	NomNation1132	Europe
1133	NomNation1133	Amérique
1134	NomNation1134	Amérique
1135	NomNation1135	Europe
1136	NomNation1136	Amérique
1137	NomNation1137	Amérique
1138	NomNation1138	Amérique
1139	NomNation1139	Europe
1140	NomNation1140	Amérique
1141	NomNation1141	Amérique
1142	NomNation1142	Europe
1143	NomNation1143	Amérique
1144	NomNation1144	Amérique
1145	NomNation1145	Europe
1146	NomNation1146	Amérique
1147	NomNation1147	Amérique
1148	NomNation1148	Europe
1149	NomNation1149	Amérique
1150	NomNation1150	Amérique
1151	NomNation1151	Amérique
1152	NomNation1152	Europe
1153	NomNation1153	Amérique
1154	NomNation1154	Amérique
1155	NomNation1155	Europe
1156	NomNation1156	Amérique
1157	NomNation1157	Amérique
1158	NomNation1158	Europe
1159	NomNation1159	Amérique
1160	NomNation1160	Amérique
1161	NomNation1161	Europe
1162	NomNation1162	Amérique
1163	NomNation1163	Amérique
1164	NomNation1164	Amérique
1165	NomNation1165	Europe
1166	NomNation1166	Amérique
1167	NomNation1167	Amérique
1168	NomNation1168	Europe
1169	NomNation1169	Amérique
1170	NomNation1170	Amérique
1171	NomNation1171	Europe
1172	NomNation1172	Amérique
1173	NomNation1173	Amérique
1174	NomNation1174	Europe
1175	NomNation1175	Amérique
1176	NomNation1176	Amérique
1177	NomNation1177	Amérique
1178	NomNation1178	Europe
1179	NomNation1179	Amérique
1180	NomNation1180	Amérique
1181	NomNation1181	Europe
1182	NomNation1182	Amérique
1183	NomNation1183	Amérique
1184	NomNation1184	Europe
1185	NomNation1185	Amérique
1186	NomNation1186	Amérique
1187	NomNation1187	Europe
1188	NomNation1188	Amérique
1189	NomNation1189	Amérique
1190	NomNation1190	Amérique
1191	NomNation1191	Europe
1192	NomNation1192	Amérique
1193	NomNation1193	Amérique
1194	NomNation1194	Europe
1195	NomNation1195	Amérique
1196	NomNation1196	Amérique
1197	NomNation1197	Europe
1198	NomNation1198	Amérique
1199	NomNation1199	Amérique
1200	NomNation1200	Europe
1201	NomNation1201	Amérique
1202	NomNation1202	Amérique
1203	NomNation1203	Amérique
1204	NomNation1204	Europe
1205	NomNation1205	Amérique
1206	NomNation1206	Amérique
1207	NomNation1207	Europe
1208	NomNation1208	Amérique
1209	NomNation1209	Amérique
1210	NomNation1210	Europe
1211	NomNation1211	Amérique
1212	NomNation1212	Amérique
1213	NomNation1213	Europe
1214	NomNation1214	Amérique
1215	NomNation1215	Amérique
1216	NomNation1216	Amérique
1217	NomNation1217	Europe
1218	NomNation1218	Amérique
1219	NomNation1219	Amérique
1220	NomNation1220	Europe
1221	NomNation1221	Amérique
1222	NomNation1222	Amérique
1223	NomNation1223	Europe
1224	NomNation1224	Amérique
1225	NomNation1225	Amérique
1226	NomNation1226	Europe
1227	NomNation1227	Amérique
1228	NomNation1228	Amérique
1229	NomNation1229	Amérique
1230	NomNation1230	Europe
1231	NomNation1231	Amérique
1232	NomNation1232	Amérique
1233	NomNation1233	Europe
1234	NomNation1234	Amérique
1235	NomNation1235	Amérique
1236	NomNation1236	Europe
1237	NomNation1237	Amérique
1238	NomNation1238	Amérique
1239	NomNation1239	Europe
1240	NomNation1240	Amérique
1241	NomNation1241	Amérique
1242	NomNation1242	Amérique
1243	NomNation1243	Europe
1244	NomNation1244	Amérique
1245	NomNation1245	Amérique
1246	NomNation1246	Europe
1247	NomNation1247	Amérique
1248	NomNation1248	Amérique
1249	NomNation1249	Europe
1250	NomNation1250	Amérique
1251	NomNation1251	Amérique
1252	NomNation1252	Europe
1253	NomNation1253	Amérique
1254	NomNation1254	Amérique
1255	NomNation1255	Amérique
1256	NomNation1256	Europe
1257	NomNation1257	Amérique
1258	NomNation1258	Amérique
1259	NomNation1259	Europe
1260	NomNation1260	Amérique
1261	NomNation1261	Amérique
1262	NomNation1262	Europe
1263	NomNation1263	Amérique
1264	NomNation1264	Amérique
1265	NomNation1265	Europe
1266	NomNation1266	Amérique
1267	NomNation1267	Amérique
1268	NomNation1268	Amérique
1269	NomNation1269	Europe
1270	NomNation1270	Amérique
1271	NomNation1271	Amérique
1272	NomNation1272	Europe
1273	NomNation1273	Amérique
1274	NomNation1274	Amérique
1275	NomNation1275	Europe
1276	NomNation1276	Amérique
1277	NomNation1277	Amérique
1278	NomNation1278	Europe
1279	NomNation1279	Amérique
1280	NomNation1280	Amérique
1281	NomNation1281	Amérique
1282	NomNation1282	Europe
1283	NomNation1283	Amérique
1284	NomNation1284	Amérique
1285	NomNation1285	Europe
1286	NomNation1286	Amérique
1287	NomNation1287	Amérique
1288	NomNation1288	Europe
1289	NomNation1289	Amérique
1290	NomNation1290	Amérique
1291	NomNation1291	Europe
1292	NomNation1292	Amérique
1293	NomNation1293	Amérique
1294	NomNation1294	Amérique
1295	NomNation1295	Europe
1296	NomNation1296	Amérique
1297	NomNation1297	Amérique
1298	NomNation1298	Europe
1299	NomNation1299	Amérique
1300	NomNation1300	Amérique
1301	NomNation1301	Europe
1302	NomNation1302	Amérique
1303	NomNation1303	Amérique
1304	NomNation1304	Europe
1305	NomNation1305	Amérique
1306	NomNation1306	Amérique
1307	NomNation1307	Amérique
1308	NomNation1308	Europe
1309	NomNation1309	Amérique
1310	NomNation1310	Amérique
1311	NomNation1311	Europe
1312	NomNation1312	Amérique
1313	NomNation1313	Amérique
1314	NomNation1314	Europe
1315	NomNation1315	Amérique
1316	NomNation1316	Amérique
1317	NomNation1317	Europe
1318	NomNation1318	Amérique
1319	NomNation1319	Amérique
1320	NomNation1320	Amérique
1321	NomNation1321	Europe
1322	NomNation1322	Amérique
1323	NomNation1323	Amérique
1324	NomNation1324	Europe
1325	NomNation1325	Amérique
1326	NomNation1326	Amérique
1327	NomNation1327	Europe
1328	NomNation1328	Amérique
1329	NomNation1329	Amérique
1330	NomNation1330	Europe
1331	NomNation1331	Amérique
1332	NomNation1332	Amérique
1333	NomNation1333	Amérique
1334	NomNation1334	Europe
1335	NomNation1335	Amérique
1336	NomNation1336	Amérique
1337	NomNation1337	Europe
1338	NomNation1338	Amérique
1339	NomNation1339	Amérique
1340	NomNation1340	Europe
1341	NomNation1341	Amérique
1342	NomNation1342	Amérique
1343	NomNation1343	Europe
1344	NomNation1344	Amérique
1345	NomNation1345	Amérique
1346	NomNation1346	Amérique
1347	NomNation1347	Europe
1348	NomNation1348	Amérique
1349	NomNation1349	Amérique
1350	NomNation1350	Europe
1351	NomNation1351	Amérique
1352	NomNation1352	Amérique
1353	NomNation1353	Europe
1354	NomNation1354	Amérique
1355	NomNation1355	Amérique
1356	NomNation1356	Europe
1357	NomNation1357	Amérique
1358	NomNation1358	Amérique
1359	NomNation1359	Amérique
1360	NomNation1360	Europe
1361	NomNation1361	Amérique
1362	NomNation1362	Amérique
1363	NomNation1363	Europe
1364	NomNation1364	Amérique
1365	NomNation1365	Amérique
1366	NomNation1366	Europe
1367	NomNation1367	Amérique
1368	NomNation1368	Amérique
1369	NomNation1369	Europe
1370	NomNation1370	Amérique
1371	NomNation1371	Amérique
1372	NomNation1372	Amérique
1373	NomNation1373	Europe
1374	NomNation1374	Amérique
1375	NomNation1375	Amérique
1376	NomNation1376	Europe
1377	NomNation1377	Amérique
1378	NomNation1378	Amérique
1379	NomNation1379	Europe
1380	NomNation1380	Amérique
1381	NomNation1381	Amérique
1382	NomNation1382	Europe
1383	NomNation1383	Amérique
1384	NomNation1384	Amérique
1385	NomNation1385	Amérique
1386	NomNation1386	Europe
1387	NomNation1387	Amérique
1388	NomNation1388	Amérique
1389	NomNation1389	Europe
1390	NomNation1390	Amérique
1391	NomNation1391	Amérique
1392	NomNation1392	Europe
1393	NomNation1393	Amérique
1394	NomNation1394	Amérique
1395	NomNation1395	Europe
1396	NomNation1396	Amérique
1397	NomNation1397	Amérique
1398	NomNation1398	Amérique
1399	NomNation1399	Europe
1400	NomNation1400	Amérique
1401	NomNation1401	Amérique
1402	NomNation1402	Europe
1403	NomNation1403	Amérique
1404	NomNation1404	Amérique
1405	NomNation1405	Europe
1406	NomNation1406	Amérique
1407	NomNation1407	Amérique
1408	NomNation1408	Europe
1409	NomNation1409	Amérique
1410	NomNation1410	Amérique
1411	NomNation1411	Amérique
1412	NomNation1412	Europe
1413	NomNation1413	Amérique
1414	NomNation1414	Amérique
1415	NomNation1415	Europe
1416	NomNation1416	Amérique
1417	NomNation1417	Amérique
1418	NomNation1418	Europe
1419	NomNation1419	Amérique
1420	NomNation1420	Amérique
1421	NomNation1421	Europe
1422	NomNation1422	Amérique
1423	NomNation1423	Amérique
1424	NomNation1424	Amérique
1425	NomNation1425	Europe
1426	NomNation1426	Amérique
1427	NomNation1427	Amérique
1428	NomNation1428	Europe
1429	NomNation1429	Amérique
1430	NomNation1430	Amérique
1431	NomNation1431	Europe
1432	NomNation1432	Amérique
1433	NomNation1433	Amérique
1434	NomNation1434	Europe
1435	NomNation1435	Amérique
1436	NomNation1436	Amérique
1437	NomNation1437	Amérique
1438	NomNation1438	Europe
1439	NomNation1439	Amérique
1440	NomNation1440	Amérique
1441	NomNation1441	Europe
1442	NomNation1442	Amérique
1443	NomNation1443	Amérique
1444	NomNation1444	Europe
1445	NomNation1445	Amérique
1446	NomNation1446	Amérique
1447	NomNation1447	Europe
1448	NomNation1448	Amérique
1449	NomNation1449	Amérique
1450	NomNation1450	Amérique
1451	NomNation1451	Europe
1452	NomNation1452	Amérique
1453	NomNation1453	Amérique
1454	NomNation1454	Europe
1455	NomNation1455	Amérique
1456	NomNation1456	Amérique
1457	NomNation1457	Europe
1458	NomNation1458	Amérique
1459	NomNation1459	Amérique
1460	NomNation1460	Europe
1461	NomNation1461	Amérique
1462	NomNation1462	Amérique
1463	NomNation1463	Amérique
1464	NomNation1464	Europe
1465	NomNation1465	Amérique
1466	NomNation1466	Amérique
1467	NomNation1467	Europe
1468	NomNation1468	Amérique
1469	NomNation1469	Amérique
1470	NomNation1470	Europe
1471	NomNation1471	Amérique
1472	NomNation1472	Amérique
1473	NomNation1473	Europe
1474	NomNation1474	Amérique
1475	NomNation1475	Amérique
1476	NomNation1476	Amérique
1477	NomNation1477	Europe
1478	NomNation1478	Amérique
1479	NomNation1479	Amérique
1480	NomNation1480	Europe
1481	NomNation1481	Amérique
1482	NomNation1482	Amérique
1483	NomNation1483	Europe
1484	NomNation1484	Amérique
1485	NomNation1485	Amérique
1486	NomNation1486	Europe
1487	NomNation1487	Amérique
1488	NomNation1488	Amérique
1489	NomNation1489	Amérique
1490	NomNation1490	Europe
1491	NomNation1491	Amérique
1492	NomNation1492	Amérique
1493	NomNation1493	Europe
1494	NomNation1494	Amérique
1495	NomNation1495	Amérique
1496	NomNation1496	Europe
1497	NomNation1497	Amérique
1498	NomNation1498	Amérique
1499	NomNation1499	Europe
1500	NomNation1500	Amérique
1501	NomNation1501	Amérique
1502	NomNation1502	Amérique
1503	NomNation1503	Europe
1504	NomNation1504	Amérique
1505	NomNation1505	Amérique
1506	NomNation1506	Europe
1507	NomNation1507	Amérique
1508	NomNation1508	Amérique
1509	NomNation1509	Europe
1510	NomNation1510	Amérique
1511	NomNation1511	Amérique
1512	NomNation1512	Europe
1513	NomNation1513	Amérique
1514	NomNation1514	Amérique
1515	NomNation1515	Amérique
1516	NomNation1516	Europe
1517	NomNation1517	Amérique
1518	NomNation1518	Amérique
1519	NomNation1519	Europe
1520	NomNation1520	Amérique
1521	NomNation1521	Amérique
1522	NomNation1522	Europe
1523	NomNation1523	Amérique
1524	NomNation1524	Amérique
1525	NomNation1525	Europe
1526	NomNation1526	Amérique
1527	NomNation1527	Amérique
1528	NomNation1528	Amérique
1529	NomNation1529	Europe
1530	NomNation1530	Amérique
1531	NomNation1531	Amérique
1532	NomNation1532	Europe
1533	NomNation1533	Amérique
1534	NomNation1534	Amérique
1535	NomNation1535	Europe
1536	NomNation1536	Amérique
1537	NomNation1537	Amérique
1538	NomNation1538	Europe
1539	NomNation1539	Amérique
1540	NomNation1540	Amérique
1541	NomNation1541	Amérique
1542	NomNation1542	Europe
1543	NomNation1543	Amérique
1544	NomNation1544	Amérique
1545	NomNation1545	Europe
1546	NomNation1546	Amérique
1547	NomNation1547	Amérique
1548	NomNation1548	Europe
1549	NomNation1549	Amérique
1550	NomNation1550	Amérique
1551	NomNation1551	Europe
1552	NomNation1552	Amérique
1553	NomNation1553	Amérique
1554	NomNation1554	Amérique
1555	NomNation1555	Europe
1556	NomNation1556	Amérique
1557	NomNation1557	Amérique
1558	NomNation1558	Europe
1559	NomNation1559	Amérique
1560	NomNation1560	Amérique
1561	NomNation1561	Europe
1562	NomNation1562	Amérique
1563	NomNation1563	Amérique
1564	NomNation1564	Europe
1565	NomNation1565	Amérique
1566	NomNation1566	Amérique
1567	NomNation1567	Amérique
1568	NomNation1568	Europe
1569	NomNation1569	Amérique
1570	NomNation1570	Amérique
1571	NomNation1571	Europe
1572	NomNation1572	Amérique
1573	NomNation1573	Amérique
1574	NomNation1574	Europe
1575	NomNation1575	Amérique
1576	NomNation1576	Amérique
1577	NomNation1577	Europe
1578	NomNation1578	Amérique
1579	NomNation1579	Amérique
1580	NomNation1580	Amérique
1581	NomNation1581	Europe
1582	NomNation1582	Amérique
1583	NomNation1583	Amérique
1584	NomNation1584	Europe
1585	NomNation1585	Amérique
1586	NomNation1586	Amérique
1587	NomNation1587	Europe
1588	NomNation1588	Amérique
1589	NomNation1589	Amérique
1590	NomNation1590	Europe
1591	NomNation1591	Amérique
1592	NomNation1592	Amérique
1593	NomNation1593	Amérique
1594	NomNation1594	Europe
1595	NomNation1595	Amérique
1596	NomNation1596	Amérique
1597	NomNation1597	Europe
1598	NomNation1598	Amérique
1599	NomNation1599	Amérique
1600	NomNation1600	Europe
1601	NomNation1601	Amérique
1602	NomNation1602	Amérique
1603	NomNation1603	Europe
1604	NomNation1604	Amérique
1605	NomNation1605	Amérique
1606	NomNation1606	Amérique
1607	NomNation1607	Europe
1608	NomNation1608	Amérique
1609	NomNation1609	Amérique
1610	NomNation1610	Europe
1611	NomNation1611	Amérique
1612	NomNation1612	Amérique
1613	NomNation1613	Europe
1614	NomNation1614	Amérique
1615	NomNation1615	Amérique
1616	NomNation1616	Europe
1617	NomNation1617	Amérique
1618	NomNation1618	Amérique
1619	NomNation1619	Amérique
1620	NomNation1620	Europe
1621	NomNation1621	Amérique
1622	NomNation1622	Amérique
1623	NomNation1623	Europe
1624	NomNation1624	Amérique
1625	NomNation1625	Amérique
1626	NomNation1626	Europe
1627	NomNation1627	Amérique
1628	NomNation1628	Amérique
1629	NomNation1629	Europe
1630	NomNation1630	Amérique
1631	NomNation1631	Amérique
1632	NomNation1632	Amérique
1633	NomNation1633	Europe
1634	NomNation1634	Amérique
1635	NomNation1635	Amérique
1636	NomNation1636	Europe
1637	NomNation1637	Amérique
1638	NomNation1638	Amérique
1639	NomNation1639	Europe
1640	NomNation1640	Amérique
1641	NomNation1641	Amérique
1642	NomNation1642	Europe
1643	NomNation1643	Amérique
1644	NomNation1644	Amérique
1645	NomNation1645	Amérique
1646	NomNation1646	Europe
1647	NomNation1647	Amérique
1648	NomNation1648	Amérique
1649	NomNation1649	Europe
1650	NomNation1650	Amérique
1651	NomNation1651	Amérique
1652	NomNation1652	Europe
1653	NomNation1653	Amérique
1654	NomNation1654	Amérique
1655	NomNation1655	Europe
1656	NomNation1656	Amérique
1657	NomNation1657	Amérique
1658	NomNation1658	Amérique
1659	NomNation1659	Europe
1660	NomNation1660	Amérique
1661	NomNation1661	Amérique
1662	NomNation1662	Europe
1663	NomNation1663	Amérique
1664	NomNation1664	Amérique
1665	NomNation1665	Europe
1666	NomNation1666	Amérique
1667	NomNation1667	Amérique
1668	NomNation1668	Europe
1669	NomNation1669	Amérique
1670	NomNation1670	Amérique
1671	NomNation1671	Amérique
1672	NomNation1672	Europe
1673	NomNation1673	Amérique
1674	NomNation1674	Amérique
1675	NomNation1675	Europe
1676	NomNation1676	Amérique
1677	NomNation1677	Amérique
1678	NomNation1678	Europe
1679	NomNation1679	Amérique
1680	NomNation1680	Amérique
1681	NomNation1681	Europe
1682	NomNation1682	Amérique
1683	NomNation1683	Amérique
